"title","broad_cir","broad_gmv","broad_roi","click","cost","cpc","cr","ctr","direct_gmv","impression","avg_rank","start_time","created_at","updated_at","fromWIB","toWIB"
"AMK Kemeja Koko Pria Lengan Panjang KK Khayree Khaki",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Haddid Maroon",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Baju koko Pria Lengan Panjang Kk Gibran Abu",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Baju Koko Pria Lengan Panjang KK Nazriel L/s Putih",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Ibrahim Putih",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Nadim S/S Putih",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Haddid Cream",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Ibrahim Hitam",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Baju Koko Lengan Pendek KK Emmad S/s Abu",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Kurta Lengan Pendek KK Zayn S/s Putih",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Kurta 3/4 Khalifa Abu",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Panjang Kk Gibran L/s Olive",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Nadim Navy",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Pria Batik Lengan Pendek SH Kolkata Maroon",0,0,0,0,0,0,0,0,0,0,0,1636477200,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Pria Koko Lengan Pendek KK Niwa Putih",0,0,0,0,0,0,0,0,0,0,0,1636304400,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Baju Koko Lengan Panjang KK Sahir L/s Grey",0,0,0,0,0,0,0,0,0,0,0,1636304400,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Niwa S/S Hitam",0,0,0,0,0,0,0,0,0,0,0,1636304400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Motif Lengan Pendek SH Adam Navy [2]",0,0,0,0,0,0,0,0,0,0,0,1636300800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Motif Lengan Pendek SH Adam Maroon [3]",0,0,0,0,0,0,0,0,0,0,0,1636300800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Motif Lengan Pendek SH Hercules Biru [2]",0,0,0,0,0,0,0,0,0,0,0,1636300800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Batik Lengan Panjang SH Eric Coklat [2]",0,0,0,0,0,0,0,0,0,0,0,1636300800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Motif Lengan Pendek SH Hercules Merah [2]",0,0,0,0,0,0,0,0,0,0,0,1636300800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Batik Lengan Panjang SH Eric Coklat",0,0,0,0,0,0,0,0,0,0,0,1688403600,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Motif Lengan Pendek SH Hercules Biru",0,0,0,0,0,0,0,0,0,0,0,1636304400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Motif Lengan Pendek SH Hercules Hitam",0,0,0,0,0,0,0,0,0,0,0,1636304400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Motif Lengan Pendek SH Hercules Merah",0,0,0,0,0,0,0,0,0,0,0,1636304400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Motif Lengan Pendek SH Adam Navy",0,0,0,0,0,0,0,0,0,0,0,1636304400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Polo Pria Lengan Pendek Cotton Pique S/S SH Wolf Putih",0,0,0,0,0,0,0,0,0,0,0,1709139600,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Cotton Pique Lengan Pendek SH Wolf Hitam",0,0,0,0,0,0,0,0,0,0,0,1631206800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Polo Shirt Pria Kerah Shanghai PS Rooster Green",0,0,0,0,0,0,0,0,0,0,0,1631206800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Celana Pendek Pria Bermuda BM Pattaya Coklat",0,0,0,0,0,0,0,0,0,0,0,1692896400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Celana Pendek Pria Rib SP Agra Abu",0,0,0,0,0,0,0,0,0,0,0,1697994000,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Celana Pendek Pria Bermuda BM Pattaya Khaki",0,0,0,0,0,0,0,0,0,0,0,1688403600,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Celana Pendek Pria Rib SP Kerala Khaki",0,0,0,0,0,0,0,0,0,0,0,1697994000,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Batik Lengan Panjang SH Rajasthan Navy",0,0,0,0,0,0,0,0,0,0,0,1626195600,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Koko Pria Lengan Panjang KK Chiba L/s Hitam [2]",0,0,0,0,0,0,0,0,0,0,0,1625932800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Koko Pria Lengan Panjang KK Chiba L/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1625932800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Panjang SH Utsukushi L/s White",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"Masker Kain 3 Lapis Non Medis ( I Paket isi 10 Pcs)",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Lengan Panjang SH hataraku L/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Celana Boxer Pendek Motif 4",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"Masker Kain Katun 3 Lapis Non Medis ( 1 Paket Isi 5Pcs)",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"8606043385",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Celana Boxer Pendek Motif 1",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Panajng SH Hataraku L/s Biru",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek Motif SH IBoji S/s Hijau",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Free Gift 2",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek Motif SH Iboji S/s Merah",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Celana Boxer Pendek Motif 2",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Panjang SH Utsukushi L/s Coklat",0,0,0,0,0,0,0,0,0,0,0,1611680400,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Summer Merah Muda",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek SH Suyukcha S/s Navy",0,0,0,0,0,0,0,0,0,0,0,1708275600,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Rainbow Biru",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Palm Tree Coklat",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek SH Kyuka S/s Hijau",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek SH Ban-Nan S/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek SH Shedo S/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek Sh Mori S/s Hijau",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek SH Kaze S/s Biru Muda",0,0,0,0,0,0,0,0,0,0,0,1688403600,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Lengan Panjang SH Haema L/s Light Blue",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Panjang SH Mstari L/s Hijau",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Summer Hijau",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Shadow Hijau",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Panjang SH Haema L/s Biru",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek Sh IRO S/s Broken White",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Palm Tree Hitam",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Panjang SH Kuma L/s Maroon",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Panjang SH Chambray L/s Abu",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek SH Suyukcha S/s White",0,0,0,0,0,0,0,0,0,0,0,1708275600,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek SH Beach S/s Hijau",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek SH Tori S/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Lengan Panjang SH Rain L/s Coklat",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Lengan Pendek SH Twill Tape S/s Light Blue",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek SH Cross S/s Coklat",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek SH LCKRLOOP S/s Light Blue",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Panjang Sh Kuma L/s Biru",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:36","2025-03-03 21:58:36",,
"AMK Kemeja Pria Lengan Pendek SH Kilai Maroon",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Kilai Navy",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Mochifu S/s Navy",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Koko Pria Lengan Panjang KK Shinpuru Abu [2]",0,0,0,0,0,0,0,0,0,0,0,1603382400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Panjang SH Kokonattsu Biru [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Twill Tape S/s Maroon [2]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Mori S/s Biru [2]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Panjang SH Chambray L/s Biru [2]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Rashu S/s Coklat [3]",0,0,0,0,0,0,0,0,0,0,0,1663002000,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Koko Lengan Pendek KK Koko Stich Maroon [3]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH IRO S/s Biru [2]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Koko Lengan Pendek KK Koko-Stitch Coklat [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Mochifu S/s Hitam [2]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Jolyu S/s Navy [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Twill Tape S/s Biru",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Mori S/s Biru",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Panjang SH Chambray L/s Biru",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH IRO S/s Biru",0,0,0,0,0,0,0,0,0,0,0,1688403600,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Koko Lengan Pendek KK Koko-Stitch Coklat",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Koko Kurta KK Kurta 3/4 Merah [3]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek Motif Sh Hyuga S/S Biru [2]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Panjang Amk Motif Sh Root-Print L/S Black [3]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Japan S/s Biru [2]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Koko Pria Lengan Pendek KK Nys Abu [2]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Celana Panjang Pria Chino Pants Cream [3]",0,0,0,0,0,0,0,0,0,0,0,1663866000,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Batik Lengan Pendek SH Abimanyu Coklat [3]",0,0,0,0,0,0,0,0,0,0,0,1662915600,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK  Kemeja Pria Lengan Pendek  Motif Sh Rose-Print Ss Putih [2]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Panjang Amk Motif Sh Mstari L/S Black [2]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Koko Pria Lengan Pendek Kk Koko Shirt S/S Light Blue [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Koko Pria Lengan Panjang KK Shinpuru L/s Light Blue [2]",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Koko Lengan Pendek KK Koko Plain Abu [2]",0,0,0,0,0,0,0,0,0,0,0,1601312400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Baju Koko Pria Lengan Panjang Motif Kk Suichoku L/S [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek Solid Sh Poplin S/S Maroon",0,0,0,0,0,0,0,0,0,0,0,1692896400,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Cross s/s Biru",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Jolyu S/s Navy",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Koko Pria Lengan Pendek KK Nys Abu",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek Motif Print Navy SH Beach S/s Navy",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek Motif SH Rose S/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Japan S/s Abu",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Rainbow Hitam",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Shadow Tree Navy",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Koko Lengan Pendek KK Koko Shirt S/s Navy Blue",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Koko Pria Lengan Panjang KK Combo Embro Coklat",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Jolyu S/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Poplin S/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Japan S/s Biru",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Panjang SH Rain L/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Twill Tape S/s Maroon",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek Motif Sh Hyuga S/S Biru",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Panjang SH Root L/s Biru Tua",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Lengan Pendek SH Mochifu S/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Motif Lengan Panjang SH Kokonattsu Hitam",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Koko Pria Lengan Panjang KK Shinpuru L/s Light Blue",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Koko Lengan Pendek KK Cording Embro Putih",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Koko Pria Lengan Pendek Kk Cording Embro S/s Maroon",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:37","2025-03-03 21:58:37",,
"AMK Kemeja Pria Koko Lengan Pendek KK Koko Plain Abu",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK Kemeja Pria Koko Lengan Panjang KK Horfur Maroon",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK Kemeja Koko Pria Lengan Panjang KK Combo Embro L/s Navy",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK Kemeja Koko Pria Lengan Pendek KK Collater Coklat",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK Baju Koko Kurta Lengan Pendek KK Kurta S/s Abu",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK Kemeja Koko Pria Lengan Panjang KK Shinpuru Abu",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK Kemeja Pria Koko Kurta KK Kurta-Schdr 3/4 Broken White",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK Kemeja Pria Koko Kurta Lengan Pendek KK Kurta Navy",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK Baju Koko Kurta KK Kurta 3/4 Abu",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK Kemeja Pria Lengan Pendek Motif Sh Furawa S/S Navy",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK  Kemeja Pria Lengan Pendek  Motif Sh Rose-Print Ss Putih",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK Kemeja Pria Lengan Pendek Motif Sh Rashu S/S Hitam",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK Kemeja Pria Lengan Pendek Motif Sh Shedo S/S",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"AMK Kemeja Pria Lengan Panjang Amk Motif Sh Mstari L/S Black",0,0,0,0,0,0,0,0,0,0,0,1604854800,"2025-03-03 21:58:38","2025-03-03 21:58:38",,
"Iklan Toko 09-01-2025",0,0,0,0,0,0,0,0,0,0,0,1736355600,"2025-03-03 22:17:24","2025-03-03 22:17:24",,
"AMK Kemeja Koko Printing Pria Lengan Panjang KK Zayed L/s Khaki [2]",0,0,0,0,0,0,0,0,0,0,0,1740416400,"2025-03-03 22:17:24","2025-03-03 22:17:24",,
"AMK Kemeja Pria Lengan Panjang SHP Montana L/S Black [2]",0,0,0,0,0,0,0,0,0,0,0,1740416400,"2025-03-03 22:17:24","2025-03-03 22:17:24",,
"AMK Kemeja Koko Pria Lengan Pendek KK BB 011 S/s Cap 6 Green [2]",0,0,0,0,0,0,0,0,0,0,0,1740416400,"2025-03-03 22:17:24","2025-03-03 22:17:24",,
"AMK Kemeja Koko Pria Lengan Pendek KK BB 002 S/s Cap 6 Maroon [2]",0,0,0,0,0,0,0,0,0,0,0,1740416400,"2025-03-03 22:17:24","2025-03-03 22:17:24",,
"AMK Kemeja Batik Pria Lengan Panjang SHB Aru L/S Cream [3]",0,0,0,0,0,0,0,0,0,0,0,1740416400,"2025-03-03 22:17:24","2025-03-03 22:17:24",,
"AMK Kemeja Pria Lengan Pendek SHP Kenzie  S/S Brown [2]",0,0,0,0,0,0,0,0,0,0,0,1740416400,"2025-03-03 22:17:24","2025-03-03 22:17:24",,
